name,zip code tabulation area,zt36 d00,perimeter,lsad trans,zt36 d00 i,lsad,area,latitude,longitude,Total Population per ZIP Code
11222,11222,2084,0.100131401,5-Digit ZCTA,2083,Z5,0.000511392,40.728159,-73.943117,36934
13140,13140,701,0.213134738,5-Digit ZCTA,700,Z5,0.001723494,43.0710405,-76.6897175,
12996,12996,151,0.918356108,5-Digit ZCTA,150,Z5,0.013886145,44.3572895,-73.4178095,
14150,14150,771,0.413083787,5-Digit ZCTA,770,Z5,0.004325041,42.990452,-78.881659,41676
13846,13846,1282,0.386604868,5-Digit ZCTA,1281,Z5,0.003219599,42.3508605,-75.059653,305
14065,14065,1181,0.972486369,5-Digit ZCTA,1180,Z5,0.010163882,42.478893,-78.302082,1896
11691,11691,2423,0.029222508,5-Digit ZCTA,2422,Z5,5.93E-05,40.606337,-73.799032,
11569,11569,2242,0.03274851,5-Digit ZCTA,2241,Z5,4.04E-05,40.602503,-73.611423,
14514,14514,669,0.150419963,5-Digit ZCTA,668,Z5,0.000802879,43.119941,-77.8060285,6389
11706,11706,2010,0.426794722,5-Digit ZCTA,2009,Z5,0.0041843,40.7337945,-73.2652095,
10536,10536,1763,0.4948542,5-Digit ZCTA,1762,Z5,0.003537335,41.261344,-73.665296,
14489,14489,611,1.122575215,5-Digit ZCTA,610,Z5,0.02007339,43.079509,-76.985389,7192
11951,11951,2376,0.225876994,5-Digit ZCTA,2375,Z5,0.001322218,40.7660325,-72.837691,13680
133HH,133HH,480,0.545623704,5-Digit ZCTA,479,Z5,0.000911277,43.342751,-75.0218335,
13077,13077,982,0.944192098,5-Digit ZCTA,981,Z5,0.018377384,42.712245,-76.1854385,6735
13624,13624,215,0.967696503,5-Digit ZCTA,214,Z5,0.015279147,44.2081225,-76.096937,
13808,13808,1136,0.623679736,5-Digit ZCTA,1135,Z5,0.011446704,42.5322,-75.2510355,1771
14754,14754,1521,0.406526038,5-Digit ZCTA,1520,Z5,0.003609264,42.03258458,-78.1917316,667
14611,14611,640,0.215622757,5-Digit ZCTA,639,Z5,0.000834969,43.140763,-77.644575,17396
137HH,137HH,1485,0.295896816,5-Digit ZCTA,1484,Z5,7.52E-05,42.066258,-76.3534235,
13460,13460,1026,0.696888286,5-Digit ZCTA,1025,Z5,0.018207806,42.6811395,-75.452342,4429
12423,12423,1249,0.375461843,5-Digit ZCTA,1248,Z5,0.003876615,42.3808075,-74.114688,1097
121HH,121HH,436,0.1662387,5-Digit ZCTA,435,Z5,0.000710845,43.4878035,-74.4221065,
14721,14721,1545,0.04802264,5-Digit ZCTA,1544,Z5,3.76E-05,42.00110956,-78.2576635,230
11520,11520,2144,0.318200652,5-Digit ZCTA,2143,Z5,0.001404569,40.6489015,-73.582273,43341
13112,13112,682,0.431288658,5-Digit ZCTA,681,Z5,0.00406905,43.0806655,-76.394136,
14303,14303,713,0.185860294,5-Digit ZCTA,712,Z5,0.000839626,43.083655,-79.030065,5981
14706,14706,1487,0.502122361,5-Digit ZCTA,1486,Z5,0.009344569,42.0537855,-78.5483415,6356
14516,14516,2286,0.593927302,5-Digit ZCTA,2285,Z5,0.008705505,43.201359,-76.9118285,2365
12448,12448,1490,0.04089896,5-Digit ZCTA,1489,Z5,8.42E-05,42.0996755,-74.1640135,388
13303,13303,448,0.750761399,5-Digit ZCTA,447,Z5,0.009642309,43.374818,-75.4685765,1153
13730,13730,1335,0.598854506,5-Digit ZCTA,1334,Z5,0.010187692,42.2546375,-75.562396,
14838,14838,1423,0.031203084,5-Digit ZCTA,1422,Z5,4.22E-05,42.1801665,-76.7320615,5648
12190,12190,378,1.496590573,5-Digit ZCTA,377,Z5,0.051720738,43.507064,-74.3196235,674
130HH,130HH,965,0.064782339,5-Digit ZCTA,964,Z5,0.000234784,42.8135195,-75.8916325,
134HH,134HH,403,0.076355753,5-Digit ZCTA,402,Z5,0.000145201,43.6055645,-74.9021445,
14812,14812,1285,1.149530425,5-Digit ZCTA,1284,Z5,0.021061774,42.296292,-76.972476,3478
128HH,128HH,345,0.201298089,5-Digit ZCTA,344,Z5,0.000688603,43.7469775,-73.786878,
13057,13057,665,0.59278331,5-Digit ZCTA,664,Z5,0.007193316,43.087382,-76.0244655,14992
12086,12086,783,0.149529712,5-Digit ZCTA,782,Z5,0.000955466,43.0108545,-74.077189,
14804,14804,1295,0.824742845,5-Digit ZCTA,1294,Z5,0.016245113,42.3145305,-77.8612055,1479
12937,12937,15,0.65051059,5-Digit ZCTA,14,Z5,0.009683177,44.95007529,-74.4852305,1572
13425,13425,792,0.579725353,5-Digit ZCTA,791,Z5,0.006945184,42.9678195,-75.48516,1970
10021,10021,2005,0.084257188,5-Digit ZCTA,2004,Z5,0.000347816,40.7693625,-73.9610155,43631
14895,14895,1428,1.3241874,5-Digit ZCTA,1427,Z5,0.032191814,42.08625007,-77.9477425,9616
11226,11226,2404,0.090530433,5-Digit ZCTA,2403,Z5,0.000379944,40.644717,-73.9582775,101572
10475,10475,1894,0.052468841,5-Digit ZCTA,1893,Z5,7.26E-05,40.879728,-73.819453,40931
13676,13676,90,0.021040056,5-Digit ZCTA,89,Z5,2.61E-05,44.659611,-74.9853895,16646
12184,12184,1207,0.720832046,5-Digit ZCTA,1206,Z5,0.010782696,42.4075745,-73.660654,7148
14478,14478,1110,0.216786205,5-Digit ZCTA,1109,Z5,0.001295843,42.6139595,-77.122866,1595
12979,12979,5,0.316980595,5-Digit ZCTA,4,Z5,0.001706169,44.9723537,-73.3815195,2304
12042,12042,1276,0.105849054,5-Digit ZCTA,1275,Z5,0.000481858,42.3816785,-73.869108,271
10167,10167,2056,0.004697754,5-Digit ZCTA,2055,Z5,7.92E-07,40.755149,-73.97497,
137HH,137HH,1312,0.619589389,5-Digit ZCTA,1311,Z5,0.000227465,42.2722855,-75.830399,
128HH,128HH,311,0.761757206,5-Digit ZCTA,310,Z5,0.001791282,43.79250478,-73.382555,
14815,14815,1252,0.526056267,5-Digit ZCTA,1251,Z5,0.005732843,42.363845,-77.089243,946
13679,13679,175,0.017962221,5-Digit ZCTA,174,Z5,2.15E-05,44.362024,-75.907059,1853
12778,12778,1651,0.215297786,5-Digit ZCTA,1650,Z5,0.00169644,41.6395945,-74.811223,633
13606,13606,315,0.823462521,5-Digit ZCTA,314,Z5,0.011114422,43.8658485,-76.0081985,2716
109HH,109HH,1722,0.046093285,5-Digit ZCTA,1721,Z5,6.55E-05,41.4079315,-74.224225,
12962,12962,63,0.557247866,5-Digit ZCTA,62,Z5,0.007501265,44.737,-73.6034545,
128HH,128HH,718,0.321353233,5-Digit ZCTA,717,Z5,0.001021245,43.038507,-73.7129535,
14614,14614,631,0.043194794,5-Digit ZCTA,630,Z5,9.00E-05,43.158413,-77.615824,1224
12521,12521,1399,0.668446057,5-Digit ZCTA,1398,Z5,0.009353729,42.174686,-73.6513535,1644
11558,11558,2204,0.039529847,5-Digit ZCTA,2203,Z5,7.25E-05,40.617815,-73.667074,
12134,12134,549,0.175072106,5-Digit ZCTA,548,Z5,0.000960504,43.2273935,-74.2020655,
13752,13752,1373,0.674891896,5-Digit ZCTA,1372,Z5,0.012751518,42.169464,-74.9068255,782
11103,11103,2022,0.066154781,5-Digit ZCTA,2021,Z5,0.000204809,40.7619865,-73.91149,38780
144HH,144HH,478,0.055608886,5-Digit ZCTA,477,Z5,3.84E-05,43.37238689,-78.17737629,
11804,11804,2003,0.108892288,5-Digit ZCTA,2002,Z5,0.000501539,40.764549,-73.4546675,5010
10526,10526,1764,0.021071926,5-Digit ZCTA,1763,Z5,2.21E-05,41.297801,-73.6220675,1809
134HH,134HH,645,0.089076763,5-Digit ZCTA,644,Z5,6.33E-05,43.1485535,-74.573581,
12752,12752,1644,0.089264873,5-Digit ZCTA,1643,Z5,0.000384926,41.680738,-74.9903195,242
12524,12524,1678,0.523402881,5-Digit ZCTA,1677,Z5,0.004670542,41.5296135,-73.9083805,15598
14432,14432,767,0.733277153,5-Digit ZCTA,766,Z5,0.010473726,42.962942,-77.143228,5726
11569,11569,2241,0.045808865,5-Digit ZCTA,2240,Z5,0.00012323,40.604702,-73.559872,
12498,12498,1498,0.545467159,5-Digit ZCTA,1497,Z5,0.0069535,42.0476755,-74.1228475,4851
11235,11235,2428,0.213610921,5-Digit ZCTA,2427,Z5,0.000682208,40.58323,-73.943832,79132
11932,11932,2329,0.411700128,5-Digit ZCTA,2328,Z5,0.002517598,40.93457078,-72.308939,1398
12967,12967,52,0.60212923,5-Digit ZCTA,51,Z5,0.012244777,44.77825,-74.6692,1223
129HH,129HH,128,0.107246847,5-Digit ZCTA,127,Z5,0.000371049,44.504777,-73.8775975,
11766,11766,1862,0.278306421,5-Digit ZCTA,1861,Z5,0.001599253,40.93392784,-73.0130365,12635
14098,14098,474,0.685956892,5-Digit ZCTA,473,Z5,0.013673543,43.3235785,-78.3730705,2958
13360,13360,332,0.797470543,5-Digit ZCTA,331,Z5,0.013904267,43.742599,-74.74024,333
13856,13856,1534,0.22369302,5-Digit ZCTA,1533,Z5,0.001667366,41.9987125,-75.1940235,6596
14541,14541,971,0.826769997,5-Digit ZCTA,970,Z5,0.012585348,42.7521475,-76.841691,4129
14708,14708,1526,0.466100827,5-Digit ZCTA,1525,Z5,0.002895193,42.02206686,-78.04420849,183
14522,14522,683,0.904635931,5-Digit ZCTA,682,Z5,0.01303509,43.0621785,-77.220972,9565
128HH,128HH,321,0.667291934,5-Digit ZCTA,320,Z5,0.002431653,43.8367315,-74.6339415,
10707,10707,1854,0.103778508,5-Digit ZCTA,1853,Z5,0.000367543,40.961798,-73.8237775,10097
11426,11426,2062,0.090530592,5-Digit ZCTA,2061,Z5,0.000446441,40.7378875,-73.7222165,17590
13450,13450,1045,0.225259834,5-Digit ZCTA,1044,Z5,0.000979028,42.6983465,-74.8098315,104
13682,13682,322,0.139867791,5-Digit ZCTA,321,Z5,0.000632578,43.875699,-75.812965,877
12941,12941,155,0.940658651,5-Digit ZCTA,154,Z5,0.012428472,44.347514,-73.7378135,1428
11569,11569,2205,0.030962829,5-Digit ZCTA,2204,Z5,2.37E-05,40.619852,-73.582672,
11976,11976,2336,0.538044535,5-Digit ZCTA,2335,Z5,0.003296311,40.92636101,-72.3453115,1565
12733,12733,1619,0.301223311,5-Digit ZCTA,1618,Z5,0.001476691,41.7233035,-74.609501,1446
14070,14070,1169,1.06131783,5-Digit ZCTA,1168,Z5,0.014676787,42.443844,-78.899082,6732
12010,12010,866,0.354518033,5-Digit ZCTA,865,Z5,0.002603068,42.89428,-74.2923505,28937
134HH,134HH,507,0.36362919,5-Digit ZCTA,506,Z5,0.001087379,43.292819,-75.4227675,
13862,13862,1260,0.63747657,5-Digit ZCTA,1259,Z5,0.009731065,42.349361,-75.927464,
12110,12110,998,0.349184775,5-Digit ZCTA,997,Z5,0.004015327,42.7525775,-73.7779645,21908
11782,11782,2446,0.939867892,5-Digit ZCTA,2445,Z5,0.001556238,40.70787484,-72.950839,
13140,13140,731,0.043500435,5-Digit ZCTA,730,Z5,9.59E-05,43.077397,-76.6541355,4488
12581,12581,1554,0.597831361,5-Digit ZCTA,1553,Z5,0.011014849,41.9108285,-73.6940205,2246
14621,14621,594,0.168687266,5-Digit ZCTA,593,Z5,0.001016631,43.1853375,-77.602424,33802
14857,14857,1184,0.023528565,5-Digit ZCTA,1183,Z5,3.33E-05,42.515885,-76.92077,
133HH,133HH,317,0.220895149,5-Digit ZCTA,316,Z5,0.000207798,43.8833735,-75.1686835,
14716,14716,1250,0.37804949,5-Digit ZCTA,1249,Z5,0.003473545,42.380701,-79.4322065,3104
13328,13328,785,0.362635456,5-Digit ZCTA,784,Z5,0.004750371,42.9815155,-75.4185445,1267
11758,11758,2168,0.022231229,5-Digit ZCTA,2167,Z5,3.04E-05,40.6422395,-73.481429,
14067,14067,514,0.522216766,5-Digit ZCTA,513,Z5,0.008327403,43.2493095,-78.57299,
11432,11432,2095,0.110838976,5-Digit ZCTA,2094,Z5,0.00062973,40.7141485,-73.79338,60809
12946,12946,195,0.048111565,5-Digit ZCTA,194,Z5,0.00015055,44.3147855,-73.981407,5492
12029,12029,1216,0.38846323,5-Digit ZCTA,1215,Z5,0.006039085,42.40793205,-73.43016139,1113
139HH,139HH,1400,0.648198431,5-Digit ZCTA,1399,Z5,0.000351611,42.156177,-75.888539,
120HH,120HH,1118,0.455411493,5-Digit ZCTA,1117,Z5,0.000420554,42.5435255,-73.767119,
11955,11955,2374,0.12478945,5-Digit ZCTA,2373,Z5,0.000759336,40.804418,-72.8190095,3285
10154,10154,2049,0.005053072,5-Digit ZCTA,2048,Z5,1.36E-06,40.757989,-73.972668,
12553,12553,1693,0.536750792,5-Digit ZCTA,1692,Z5,0.00745348,41.4468175,-74.0689465,24438
10589,10589,1738,0.30234568,5-Digit ZCTA,1737,Z5,0.002231605,41.3246025,-73.69763,8475
13667,13667,41,0.607166517,5-Digit ZCTA,40,Z5,0.007284495,44.8430715,-74.9925425,
127HH,127HH,1574,0.238870521,5-Digit ZCTA,1573,Z5,0.000629479,41.8511325,-74.6521315,
13691,13691,199,1.108312005,5-Digit ZCTA,198,Z5,0.021731459,44.2109465,-75.760643,3176
13687,13687,121,0.780378306,5-Digit ZCTA,120,Z5,0.008577648,44.432121,-74.815547,479
138HH,138HH,1180,0.15551656,5-Digit ZCTA,1179,Z5,0.000163789,42.515248,-74.978924,
14217,14217,816,0.136989028,5-Digit ZCTA,815,Z5,0.00084399,42.976057,-78.872308,23480
14801,14801,1411,1.211232823,5-Digit ZCTA,1410,Z5,0.030834525,42.10237685,-77.2982515,5475
109XX,109XX,1733,0.613465924,5-Digit ZCTA,1732,Z5,0.00609523,41.302461,-74.049927,
12841,12841,381,0.151372616,5-Digit ZCTA,380,Z5,0.00012921,43.651946,-73.50973,
13210,13210,754,0.171579754,5-Digit ZCTA,753,Z5,0.001313351,43.0300975,-76.1240585,27606
12571,12571,1525,0.701418316,5-Digit ZCTA,1524,Z5,0.013107494,41.992795,-73.8362085,9918
14454,14454,931,0.94711393,5-Digit ZCTA,930,Z5,0.014701142,42.781221,-77.781591,11073
14604,14604,639,0.041860024,5-Digit ZCTA,638,Z5,9.68E-05,43.155413,-77.6058235,1743
13672,13672,96,1.855173355,5-Digit ZCTA,95,Z5,0.032621061,44.4679485,-74.6986265,602
13605,13605,2264,1.450845938,5-Digit ZCTA,2263,Z5,0.022825002,43.81654443,-76.044842,4777
129HH,129HH,75,0.134618211,5-Digit ZCTA,74,Z5,0.000259196,44.7029745,-74.127662,
142HH,142HH,726,0.280694086,5-Digit ZCTA,725,Z5,3.92E-05,43.060057,-78.7828055,
109HH,109HH,1777,0.631789361,5-Digit ZCTA,1776,Z5,0.00510701,41.1204455,-73.9315405,
13620,13620,319,0.142842677,5-Digit ZCTA,318,Z5,0.000903729,43.878167,-75.510061,2197
12853,12853,358,0.931101513,5-Digit ZCTA,357,Z5,0.025637474,43.631676,-74.021782,
144HH,144HH,481,0.044612605,5-Digit ZCTA,480,Z5,1.53E-05,43.36740718,-78.19767238,
11771,11771,2361,0.372784598,5-Digit ZCTA,2360,Z5,0.00259189,40.8625985,-73.528918,
13501,13501,702,0.347902287,5-Digit ZCTA,701,Z5,0.002547094,43.074169,-75.229958,38546
11378,11378,2086,0.132994354,5-Digit ZCTA,2085,Z5,0.000706487,40.7243895,-73.9110295,34981
13339,13339,814,0.069296549,5-Digit ZCTA,813,Z5,0.000118045,42.995325,-74.723705,6941
10964,10964,1838,0.150117729,5-Digit ZCTA,1837,Z5,0.000647599,41.017847,-73.92066057,1472
144HH,144HH,703,0.23945667,5-Digit ZCTA,702,Z5,7.17E-05,43.089305,-77.419314,
12592,12592,1594,0.493102218,5-Digit ZCTA,1593,Z5,0.004077292,41.793397,-73.56135866,1486
12743,12743,1667,0.363210157,5-Digit ZCTA,1666,Z5,0.004784276,41.556797,-74.835036,389
12950,12950,164,0.674098281,5-Digit ZCTA,163,Z5,0.015759286,44.321513,-73.5845375,929
14569,14569,964,0.972909444,5-Digit ZCTA,963,Z5,0.021769288,42.739528,-78.164804,6211
134HH,134HH,585,0.887452602,5-Digit ZCTA,584,Z5,0.000297427,43.164891,-75.42739,
147XX,147XX,1457,0.093077224,5-Digit ZCTA,1456,Z5,0.000507307,42.1216495,-78.7676845,
145HH,145HH,1049,0.10807044,5-Digit ZCTA,1048,Z5,0.000369051,42.6964695,-78.0354665,
12928,12928,272,0.816553289,5-Digit ZCTA,271,Z5,0.021256897,43.9614035,-73.529896,2028
11702,11702,2179,0.020995772,5-Digit ZCTA,2178,Z5,2.39E-05,40.6365005,-73.397967,
13652,13652,123,1.057398708,5-Digit ZCTA,122,Z5,0.023598977,44.4326435,-75.218157,1815
11566,11566,2227,0.02614898,5-Digit ZCTA,2226,Z5,4.33E-05,40.612852,-73.538921,
11720,11720,1887,0.251161267,5-Digit ZCTA,1886,Z5,0.002269881,40.869442,-73.080857,29189
10502,10502,1842,0.149841877,5-Digit ZCTA,1841,Z5,0.000420573,41.014409,-73.8394,5487
14805,14805,1230,0.570002209,5-Digit ZCTA,1229,Z5,0.008344631,42.374847,-76.736958,1100
129XX,129XX,80,1.238562825,5-Digit ZCTA,79,Z5,0.013677514,44.634358,-74.0733695,
12832,12832,439,1.248236581,5-Digit ZCTA,438,Z5,0.025620563,43.3585125,-73.33191343,7106
12502,12502,1452,0.607129383,5-Digit ZCTA,1451,Z5,0.009947563,42.07409,-73.655001,1164
12972,12972,98,0.914086018,5-Digit ZCTA,97,Z5,0.017429998,44.544765,-73.532033,
12983,12983,209,0.106559349,5-Digit ZCTA,208,Z5,0.000496736,44.28865,-74.3438015,
129HH,129HH,148,0.095782734,5-Digit ZCTA,147,Z5,0.000237774,44.4554855,-74.2384625,
14543,14543,757,0.707274651,5-Digit ZCTA,756,Z5,0.007572555,42.9939635,-77.6777245,3152
12140,12140,1051,0.263675275,5-Digit ZCTA,1050,Z5,0.002071619,42.6930285,-73.557809,1702
12980,12980,84,1.453364387,5-Digit ZCTA,83,Z5,0.056755766,44.557904,-74.600892,1304
10309,10309,2257,0.194193608,5-Digit ZCTA,2256,Z5,0.001900747,40.5302862,-74.220636,32519
114HH,114HH,2402,0.559692118,5-Digit ZCTA,2401,Z5,0.001281939,40.6283845,-73.791902,
10465,10465,1921,0.231687949,5-Digit ZCTA,1920,Z5,0.001032543,40.8326295,-73.816003,42230
143HH,143HH,2291,0.453541364,5-Digit ZCTA,2290,Z5,0.001029416,43.08362214,-78.9902692,
14057,14057,2304,0.726444849,5-Digit ZCTA,2303,Z5,0.013439844,42.636823,-78.877981,8116
14215,14215,844,0.201463496,5-Digit ZCTA,843,Z5,0.001322033,42.935557,-78.8087555,39999
131HH,131HH,545,0.201021334,5-Digit ZCTA,544,Z5,0.001350675,43.23556,-76.094684,
133HH,133HH,306,0.075086323,5-Digit ZCTA,305,Z5,8.49E-05,43.9266385,-75.295798,
14422,14422,655,0.507420573,5-Digit ZCTA,654,Z5,0.009441949,43.0871825,-78.070581,2468
129HH,129HH,28,0.141104159,5-Digit ZCTA,27,Z5,5.14E-05,44.943147,-74.696083,
14081,14081,1125,0.536542565,5-Digit ZCTA,1124,Z5,0.007456406,42.56687463,-79.05756896,
12935,12935,10,1.471924638,5-Digit ZCTA,9,Z5,0.026597568,44.857715,-73.7956315,1748
12520,12520,1710,0.167563699,5-Digit ZCTA,1709,Z5,0.001152807,41.4353235,-74.005363,3109
11778,11778,1861,0.217328286,5-Digit ZCTA,1860,Z5,0.002214594,40.936314,-72.931971,12709
134XX,134XX,348,0.45506047,5-Digit ZCTA,347,Z5,0.005684953,43.7222565,-74.5962885,
14879,14879,1274,0.689935635,5-Digit ZCTA,1273,Z5,0.010744823,42.3304765,-77.1936095,2398
11764,11764,1859,0.253532408,5-Digit ZCTA,1858,Z5,0.002693983,40.935354,-72.980948,13200
10941,10941,1681,0.673765898,5-Digit ZCTA,1680,Z5,0.009411327,41.4921945,-74.3501145,13779
13620,13620,285,0.848759286,5-Digit ZCTA,284,Z5,0.013418329,43.9070305,-75.444684,
10940,10940,1685,0.86494607,5-Digit ZCTA,1684,Z5,0.017701563,41.454405,-74.4710225,48418
134HH,134HH,873,0.133983074,5-Digit ZCTA,872,Z5,3.69E-05,42.9210615,-74.5892145,
14450,14450,629,0.796392482,5-Digit ZCTA,628,Z5,0.009194406,43.1005475,-77.4256205,41104
13456,13456,755,0.601719433,5-Digit ZCTA,754,Z5,0.007428351,42.999843,-75.2526005,4164
12153,12153,1073,0.417350776,5-Digit ZCTA,1072,Z5,0.006249088,42.644873,-73.4726185,814
12838,12838,484,0.225636275,5-Digit ZCTA,483,Z5,0.001924837,43.3396685,-73.4062315,608
124HH,124HH,1590,0.424281682,5-Digit ZCTA,1589,Z5,0.000143057,41.812009,-74.1645855,
12983,12983,201,0.027737021,5-Digit ZCTA,200,Z5,3.34E-05,44.31034,-74.176497,
11963,11963,2317,0.641846411,5-Digit ZCTA,2316,Z5,0.004473565,40.997011,-72.3105185,6622
11762,11762,2119,0.200095877,5-Digit ZCTA,2118,Z5,0.000945251,40.6780555,-73.448718,22360
11724,11724,1901,0.147848408,5-Digit ZCTA,1900,Z5,0.000882899,40.859848,-73.4496655,3220
117HH,117HH,2345,0.225071266,5-Digit ZCTA,2344,Z5,0.000416874,40.917634,-73.161078,
12457,12457,1511,0.453159943,5-Digit ZCTA,1510,Z5,0.005134477,42.0516575,-74.23028,763
12746,12746,1706,0.345634087,5-Digit ZCTA,1705,Z5,0.004044474,41.424794,-74.6499065,937
13224,13224,751,0.208069779,5-Digit ZCTA,750,Z5,0.000976425,43.031766,-76.0948945,8891
12513,12513,1407,0.071739154,5-Digit ZCTA,1406,Z5,0.000100124,42.2082985,-73.687243,
14743,14743,1370,0.932063623,5-Digit ZCTA,1369,Z5,0.014660338,42.196078,-78.4196985,1783
13368,13368,380,0.41751726,5-Digit ZCTA,379,Z5,0.005396285,43.6436655,-75.300064,
11369,11369,2021,0.083564673,5-Digit ZCTA,2020,Z5,0.000318257,40.763315,-73.8695375,38615
12052,12052,997,0.624524373,5-Digit ZCTA,996,Z5,0.006007274,42.7516475,-73.4750645,1568
10007,10007,2381,0.045960205,5-Digit ZCTA,2380,Z5,5.32E-05,40.7139415,-74.008234,6988
12121,12121,898,0.53364892,5-Digit ZCTA,897,Z5,0.005566536,42.858097,-73.6005755,1916
14823,14823,1313,1.412812394,5-Digit ZCTA,1312,Z5,0.024190059,42.242482,-77.5817235,3754
13421,13421,651,0.987399314,5-Digit ZCTA,650,Z5,0.011203166,43.0656705,-75.643613,14125
11233,11233,2135,0.091771378,5-Digit ZCTA,2134,Z5,0.000355445,40.6760485,-73.920613,67053
14737,14737,1243,1.102709237,5-Digit ZCTA,1242,Z5,0.030401529,42.335982,-78.436131,4252
14034,14034,1177,0.496623283,5-Digit ZCTA,1176,Z5,0.007637606,42.492415,-78.861716,2742
12783,12783,1608,0.691985563,5-Digit ZCTA,1607,Z5,0.010904643,41.7365785,-74.8379165,1668
10594,10594,1805,0.144102643,5-Digit ZCTA,1804,Z5,0.000799597,41.115292,-73.770706,5117
11793,11793,2203,0.023128378,5-Digit ZCTA,2202,Z5,3.59E-05,40.622302,-73.518053,
11694,11694,2432,0.165184615,5-Digit ZCTA,2431,Z5,0.000401631,40.574576,-73.84496873,20408
120HH,120HH,765,0.103831087,5-Digit ZCTA,764,Z5,0.000247219,43.0307305,-74.0763825,
13804,13804,1379,0.348372057,5-Digit ZCTA,1378,Z5,0.003284361,42.210477,-75.3706365,391
10962,10962,1829,0.280293219,5-Digit ZCTA,1828,Z5,0.001575412,41.04833559,-73.9609459,
12305,12305,957,0.15645441,5-Digit ZCTA,956,Z5,0.00036801,42.8175765,-73.9490185,
14068,14068,759,0.277711362,5-Digit ZCTA,758,Z5,0.001075258,43.0267495,-78.7593245,7150
12469,12469,1194,0.64541206,5-Digit ZCTA,1193,Z5,0.011815605,42.452092,-74.2512905,677
14830,14830,1374,0.658612627,5-Digit ZCTA,1373,Z5,0.010379648,42.186422,-77.018954,191
14624,14624,634,0.571307772,5-Digit ZCTA,633,Z5,0.008317485,43.120312,-77.731814,36296
117HH,117HH,2355,0.283302703,5-Digit ZCTA,2354,Z5,0.000272997,40.8856655,-73.2301815,
11962,11962,2334,0.197257086,5-Digit ZCTA,2333,Z5,0.001476381,40.93801194,-72.27094575,494
13838,13838,1314,0.337843829,5-Digit ZCTA,1313,Z5,0.003671869,42.292969,-75.386003,4409
12031,12031,1008,0.129616684,5-Digit ZCTA,1007,Z5,0.000632422,42.768954,-74.451452,175
14784,14784,1294,0.571470538,5-Digit ZCTA,1293,Z5,0.008097102,42.315782,-79.388299,1033
14561,14561,903,0.74676125,5-Digit ZCTA,902,Z5,0.014048494,42.821633,-77.1375375,3086
109HH,109HH,1725,0.373240506,5-Digit ZCTA,1724,Z5,0.000664349,41.347303,-73.9665095,
10018,10018,2039,0.052339106,5-Digit ZCTA,2038,Z5,8.53E-05,40.7553325,-73.9922245,5229
13638,13638,274,0.128910972,5-Digit ZCTA,273,Z5,0.000290783,44.0183005,-75.757659,378
14781,14781,1387,0.900715273,5-Digit ZCTA,1386,Z5,0.020763364,42.1683535,-79.616294,2225
115HH,115HH,2406,2.860510551,5-Digit ZCTA,2405,Z5,0.004653285,40.6183025,-73.619773,
13027,13027,603,0.088139106,5-Digit ZCTA,602,Z5,0.000313774,43.180617,-76.2610505,
11566,11566,2215,0.023921133,5-Digit ZCTA,2214,Z5,2.61E-05,40.618852,-73.544671,
10304,10304,2183,0.189911392,5-Digit ZCTA,2182,Z5,0.001016236,40.60682,-74.096736,42193
14619,14619,658,0.09398443,5-Digit ZCTA,657,Z5,0.000400908,43.135537,-77.650814,14749
12480,12480,1402,0.737310566,5-Digit ZCTA,1401,Z5,0.015705352,42.1515665,-74.367925,634
10952,10952,1800,0.336823872,5-Digit ZCTA,1799,Z5,0.00254619,41.11821839,-74.083336,38917
13862,13862,1344,0.146911346,5-Digit ZCTA,1343,Z5,0.000646237,42.282849,-75.907746,4189
13493,13493,432,1.139983352,5-Digit ZCTA,431,Z5,0.020783801,43.427281,-75.87975,2070
11949,11949,2353,0.460857644,5-Digit ZCTA,2352,Z5,0.008745906,40.867186,-72.793865,14573
10025,10025,1969,0.082182174,5-Digit ZCTA,1968,Z5,0.000301844,40.8007635,-73.9652785,94600
14206,14206,2295,0.204490729,5-Digit ZCTA,2294,Z5,0.001493388,42.879208,-78.814555,20751
14301,14301,2292,0.170071377,5-Digit ZCTA,2291,Z5,0.000726269,43.100105,-79.0358155,12817
13812,13812,1502,0.327100378,5-Digit ZCTA,1501,Z5,0.005611751,42.046042,-76.317225,
145HH,145HH,596,0.145433556,5-Digit ZCTA,595,Z5,3.52E-05,43.1912405,-77.7883225,
137HH,137HH,1547,0.590019057,5-Digit ZCTA,1546,Z5,0.000291239,41.968198,-75.209982,
14170,14170,1034,0.362167092,5-Digit ZCTA,1033,Z5,0.004307055,42.692698,-78.668526,2286
128HH,128HH,568,0.105612687,5-Digit ZCTA,567,Z5,0.000303671,43.2050045,-73.423502,
11558,11558,2225,0.021513171,5-Digit ZCTA,2224,Z5,2.03E-05,40.612653,-73.682525,8370
13081,13081,1039,0.493695165,5-Digit ZCTA,1038,Z5,0.008621139,42.6742855,-76.6290915,1169
